"Path","Category","AnalysisStatus","Evidence","Notes","Disposition","DispositionEvidence"
"src/core/project-config.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 7B8241D4A1C0545896D0CA336253130358D15EFD8D65A2F9C45675049BD77968; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/references.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 947837655A4789E1761087FE863E10420194B8F2FF1305C18C6CA47807AB4A4B; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/relationship-health.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 D6F181DA8B745AFA01614DC207D602F49DBDB9E1BDD4AF030E63E5CC60375C52; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/root-selection.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 37BD7E14FE0B8FCCB715CAA6802DC9BE16EFB9EE7ECD11DDBB8EFFC8485EC3EF; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/schemas/base.schema.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 83F086C05F0BC0058C443DDB135E0E9820EE5BE5FDF87760793BFA99B0C9AB7C; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/schemas/change.schema.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 B015743959111E4CFEBBE45AD9DBC25EF8320DAA07C341E4C8754DC7C42E66E8; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/schemas/index.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 6072EFD2D2A5612B80E18208A4467ADFA7C1ACDFE98903D86CD0361381CCFFBA; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/schemas/spec.schema.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 5303760C576A4AB8D0D7A30CD69473CD2B01930A12DC8D6395CA726F86B3247C; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/shared/allowed-tools.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 45A2F56AEE54AF54163B54998B1970336DF156607B42D3EE8114865372611DF3; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/shared/index.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 A2A6AAE87CB112397AE2F34796ACE5062B4780DF2E34C818AF1E0630E2570292; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/shared/skill-generation.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 DE77D151FD772426A797AA5528594C452BAC538D7685D202B0093D6E235457F7; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/shared/tool-detection.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 CEA97EBCE10E23F23244D1C241539DF804552DA97BCCED676AFAB8F66346DB19; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/specs-apply.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 4964E0B0000EB96A45C694FA52D6098DC71FC3054278326B530921A4B67BEE78; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/store/errors.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 28AD07BF4D58FA4403A16556B6E0C359D29CC1A50D41EF0D0D90E727857DAE8A; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/store/foundation.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 A52F08125C2182BBE156387C591D14F3D0FD01287AC13790480246706F39A22D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/store/git.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 A7EB91BD2739185E98923C99BB561F906009C10CBB6807FB88B1D95F744167FF; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/store/index.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 FF513441AEC0BE6F1A5F06886FFF3C833FDF04BC5EDDE48681F03291E90B4BE5; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/store/operations.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 AFB8785E6AD9DFDD61526DEAF5A4DDD0A1288800D4DB8F8880238B04A599D045; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/store/registry.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 B6771C6438680C272328189D4A7B068415BE1BE1B5C8E4179B5C56B24697E56A; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/styles/palette.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 BB5B3645C8350C46078A94C19DF33E49131FCD8F265900A1CF53DEA952A3EB7D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/index.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 7CBC9E5911F4F597B38E7255961AE63199CB1BCADFC5CCD3D1F0B64E17148759; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/skill-templates.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 AA10FE552EB5479829B74EDFE5E78E1C529A0AA6A96E42626A885C08ED9B61AB; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/types.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 5139BF461C05C0CDFC4A0A5DFDCEC08922BAE0312AFD44F617AF7AE46347BE9D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/workflows/apply-change.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 D6E4CD88390A5A570737A897708575C6ED6D4E4E890FF30FB9AB908466A7FF56; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/workflows/archive-change.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 3BB9790722C613A365E9E4EC7F80D1F246D112959257767F3B1DE8F76B65DF1D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/workflows/bulk-archive-change.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 B2DFB78B3099F7F5057C5689F0B63A7891B837D3653AB500F5A68B3A95897F93; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/workflows/continue-change.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 6B207DE2594626688BACF7A832A9098E9BD2EFA33A3CFB1D0C84EC3240803483; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/workflows/explore.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 C9713FA864D31A9A8D6C2FB318BA97C6F0C00F725CEC7320FDBC56B047F770AA; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/workflows/feedback.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 4DC9D7827FF8E18E27828299E71D3A071C2090232809EBC584A8D9479D62E981; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/workflows/ff-change.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 1AC2601E20364D8D1D6CEE1F697ACA73C0A83855152A2471051DCA357346A84F; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/workflows/new-change.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 23CB16D78C9A3EE377054E3EA67436304D33814537D0BBF8322822286F2AA2B7; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/workflows/onboard.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 496B53621F5221C38C5F8F4117CE78ADFD7EF827A437AB3089CD64EADDE4B4DC; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/workflows/propose.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 39340F7E66B97A0C9A9181DB4A1679F7DBD382A43DE095CF82F8FC526CDB0D7B; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/workflows/store-selection.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 5A99500D020FB04C50E0DCA678AE35C53C71A43059B6CF831C685794B478CB10; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/workflows/sync-specs.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 5606E03ABF8D9ABE4C6D88A9758C86EB20E32D1DC13846FE49D893F49228E760; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/workflows/update-change.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 CA3908A67EB982CE2F80D8FF4ED1CF8F6D67952F1319F4F27828B9075FEE5766; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/templates/workflows/verify-change.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 73651FA3AD4F6E3DF51DE20C5CB0C1A25D6828644238ABF979D24270376408B3; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/update.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 36E5611E6098C21707BADEF60371DCDC3B3AF02C72186E8CD2D2014798BA7512; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/validation/constants.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 DFD5C5C565F41E0F2607C3F6083C8C3CAF288770BC4CE9605A732D8CA98AA520; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/validation/types.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 0484D1CA41FF82BB5DAD5B5197AC1FDC657FA3E972449F7FBDDEA6BEB807BBD5; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/validation/validator.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 9D8835633B62DC4301B635FDD46A8B95C2E78E7A333B4F578AEAB037B7F1367A; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/version-check.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 886802806D422E0592884436AA3231143940873567D739435F26737C595DF055; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/view.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 A7BF14CDE5DB5C99760792D80E206505B7247403EDCA554CEDAE1D6A912FCB9B; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/working-set.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 0F3C002C8CFCE075631192A3012DD0952D1FB508F584FAF70B9B2395B53DB264; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/worksets.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 E63FCC562AECAFD108C167194877323D2BD88A9BC846B6014D037A8BA00FD13D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/core/zod-issues.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 BD4443D80774E9E76135899FB9B38AA68959410B268C602F4F40F21B7CF342F7; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/index.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 84E7307E01CB78C236E5D2A6518A9276CBF91A1386D457C971B07758D716DBB1; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/prompts/searchable-multi-select.ts","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 564D00CD1FE3B6EAB1CCEE567CEC3D55871C8E9BE0C415DF21DB2DBAE560A9B4; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/telemetry/config.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 65320ACD9E27A131EB2C47957BE05748F9A19492A3A1CFA9E97817CE60C93677; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/telemetry/index.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 07075515C3AD8601D427897A4DA34B721E2D19F572ECB42751A3C1B21D2D909D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/ui/ascii-patterns.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 CD5D30D4FBB42FFC5EFEA9783083CFCD0F065D4B0880B1EBA1F735CE45C1A51F; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/ui/welcome-screen.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 1DC57E0024ED12A5417856EDD8D0FB5C0B4016919DE501EF8936BF82ACC4DC1D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/utils/change-metadata.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 3C2F1ECE403F8ADAFD660F79909D57C90380C44ADE76C243A85B3C0A55195325; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/utils/change-utils.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 632036B31E946B48BBC469FFBC73D4ECAA3FC46F4FC8485FC64CD45390E66A98; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/utils/command-references.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 200698D7BED4484366AB2F2C0DE5E810841360938CF52A9D9E8C3B864F0887C2; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/utils/date.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 9AAA1E45F5DECC803C9572434448148F9408CF4C605A4BCA7C570BF2074FE17D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/utils/file-system.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 E6918E3ADDC779AB216DBEE9FB33C26C13ECDA9D9816B3188BA47CCC123826A8; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/utils/index.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 06D4F98FA4E774361E177A06196A5B1F340A86DC5327A2225CEDB7BE3549B123; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/utils/interactive.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 AB2CEDCC687F461DF207510032921775B13137B46B2CA2455BFE59369C01EB06; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/utils/item-discovery.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 FC0C53120F80F62028BBCAE3DD84AC07C6ABB54E6173491771FEA03ECF66C482; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/utils/match.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 859101BAF0B843EAEA0031EF659B6BCD96B0E497A60101555F7CC112DE2B6029; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/utils/shell-detection.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 05DE56571C4800D818387E7AD61D6D394B188056A7DA65DDE441FAD0E2E21FBD; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/utils/spec-discovery.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 A9809C96C7F1B31FBD1FCFF6974B22B3F11A932EB7C19186A6467119D76DDE24; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"src/utils/task-progress.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 84C984A3C233CC95DEBC46A3907CB84A273CBB7D493F3D22594A935CA4298C87; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"test/AGENTS.md","agent_instruction","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 F93B88215DF99763FF07BEA30A8FC03F388BE1C7B49EA5959D630160115FC194; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"test/cli-e2e/basic.test.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 B6C9AF459FAB9B0223FEEBF298102718A00A60E004B72B048146D9A945A7552D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
"test/cli-e2e/capstone-journeys.test.ts","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 A7B1876BF155A2DCBB4A5F4921D92B01E461C24EE452BD3C287A93FA9B212C38; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
